elapsed_time[s],time[UTC],earth_position_i_x[m],earth_position_i_y[m],earth_position_i_z[m],earth_velocity_i_x[m/s],earth_velocity_i_y[m/s],earth_velocity_i_z[m/s],sun_position_i_x[m],sun_position_i_y[m],sun_position_i_z[m],sun_velocity_i_x[m/s],sun_velocity_i_y[m/s],sun_velocity_i_z[m/s],moon_position_i_x[m],moon_position_i_y[m],moon_position_i_z[m],moon_velocity_i_x[m/s],moon_velocity_i_y[m/s],moon_velocity_i_z[m/s],spacecraft_angular_velocity_b_x[rad/s],spacecraft_angular_velocity_b_y[rad/s],spacecraft_angular_velocity_b_z[rad/s],spacecraft_quaternion_i2b_x,spacecraft_quaternion_i2b_y,spacecraft_quaternion_i2b_z,spacecraft_quaternion_i2b_w,spacecraft_torque_b_x[Nm],spacecraft_torque_b_y[Nm],spacecraft_torque_b_z[Nm],spacecraft_total_angular_momentum[Nms],spacecraft_kinematic_energy[J],spacecraft_position_i_x[m],spacecraft_position_i_y[m],spacecraft_position_i_z[m],spacecraft_velocity_i_x[m/s],spacecraft_velocity_i_y[m/s],spacecraft_velocity_i_z[m/s],spacecraft_velocity_b_x[m/s],spacecraft_velocity_b_y[m/s],spacecraft_velocity_b_z[m/s],spacecraft_acceleration_i_x[m/s2],spacecraft_acceleration_i_y[m/s2],spacecraft_acceleration_i_z[m/s2],spacecraft_latitude[rad],spacecraft_longitude[rad],spacecraft_altitude[m],geomagnetic_field_at_spacecraft_position_i_x[nT],geomagnetic_field_at_spacecraft_position_i_y[nT],geomagnetic_field_at_spacecraft_position_i_z[nT],geomagnetic_field_at_spacecraft_position_b_x[nT],geomagnetic_field_at_spacecraft_position_b_y[nT],geomagnetic_field_at_spacecraft_position_b_z[nT],solar_radiation_pressure_at_spacecraft_position[N/m2],shadow_coefficient_at_spacecraft_position,air_density_at_spacecraft_position[kg/m3],earth_position_from_spacecraft_b_x[m],earth_position_from_spacecraft_b_y[m],earth_position_from_spacecraft_b_z[m],earth_velocity_from_spacecraft_b_x[m/s],earth_velocity_from_spacecraft_b_y[m/s],earth_velocity_from_spacecraft_b_z[m/s],sun_position_from_spacecraft_b_x[m],sun_position_from_spacecraft_b_y[m],sun_position_from_spacecraft_b_z[m],sun_velocity_from_spacecraft_b_x[m/s],sun_velocity_from_spacecraft_b_y[m/s],sun_velocity_from_spacecraft_b_z[m/s],moon_position_from_spacecraft_b_x[m],moon_position_from_spacecraft_b_y[m],moon_position_from_spacecraft_b_z[m],moon_velocity_from_spacecraft_b_x[m/s],moon_velocity_from_spacecraft_b_y[m/s],moon_velocity_from_spacecraft_b_z[m/s],gravity_gradient_torque_b_x[Nm],gravity_gradient_torque_b_y[Nm],gravity_gradient_torque_b_z[Nm],srp_torque_b_x[Nm],srp_torque_b_y[Nm],srp_torque_b_z[Nm],srp_force_b_x[N],srp_force_b_y[N],srp_force_b_z[N],third_body_acceleration_i_x[m/s2],third_body_acceleration_i_y[m/s2],third_body_acceleration_i_z[m/s2],air_drag_torque_b_x[Nm],air_drag_torque_b_y[Nm],air_drag_torque_b_z[Nm],air_drag_force_b_x[N],air_drag_force_b_y[N],air_drag_force_b_z[N],spacecraft_magnetic_moment_b_x[Am2],spacecraft_magnetic_moment_b_y[Am2],spacecraft_magnetic_moment_b_z[Am2],magnetic_disturbance_torque_b_x[Nm],magnetic_disturbance_torque_b_y[Nm],magnetic_disturbance_torque_b_z[Nm],geopotential_acceleration_ecef_x[m/s2],geopotential_acceleration_ecef_y[m/s2],geopotential_acceleration_ecef_z[m/s2],
4650,2023/03/01 13:17:30.000,0,0,0,0,0,0,1.396e+11,-4.56872e+10,-1.98054e+10,10480.8,25845.6,11204.4,-3.4835e+07,3.55323e+08,1.87702e+08,-967.422,-73.1822,18.1163,-0.369036,0.685068,-0.0386947,-0.927885,-0.0146586,-0.201998,0.313067,-0.000340641,0.000487404,-1.80355e-06,0.00856126,0.00333357,-4279393.416275109,903524.1281491998,5192781.294933961,17.48430467,-7553.641392,1322.898331,1273.980399,5311.660453,-5382.480948,-6.010308889e-09,1.202099477e-06,-7.353896314e-08,0.873907,2.9603,423693,36944.1,-7478.59,-15385.2,30116.2,21112,17458.5,0,0,2.48472e-12,2.35756e+06,4.53171e+06,4.47214e+06,4.09664e+06,-2.59219e+06,467105,1.27602e+11,7.02793e+10,2.73449e+10,3.96804e+10,-5.47064e+10,-4.45625e+10,1.02529e+07,-3.91837e+08,7.88343e+07,-8.98406e+07,-3.48542e+07,-1.61524e+08,-1.10881e-08,5.76843e-09,4.53929e-25,0,0,0,0,0,0,0,0,0,1.32349e-23,-1.65436e-24,2.48154e-24,-2.75214e-07,-2.38218e-06,2.12427e-06,0.2,0.20009,16.2999,-0.00034063,0.000487398,-1.80355e-06,0,0,0,
4660,2023/03/01 13:17:40.000,0,0,0,0,0,0,1.396e+11,-4.56869e+10,-1.98053e+10,10480.8,25845.6,11204.4,-3.48447e+07,3.55322e+08,1.87702e+08,-967.42,-73.2042,18.1047,-0.586861,0.569578,-0.0355491,0.779643,-0.0688905,0.618656,0.0683815,-2.10929e-05,-8.19222e-05,1.26431e-06,0.00899735,0.00368132,-4278946.047167856,827931.7775823909,5205679.29925479,71.98874262,-7564.668286,1256.674939,1412.862082,7435.173526,1237.188722,9.43452414e-08,1.623155569e-06,-1.652035355e-07,0.876866,2.97652,423712,36976.9,-6972.97,-15721.5,-4528.43,1791.04,40489,0,0,2.48393e-12,-3.77297e+06,218326,5.64012e+06,2.6041e+06,-3.58282e+06,1.8807e+06,2.15424e+10,2.60636e+10,1.44311e+11,5.39285e+10,-1.80185e+10,-4.79605e+09,1.54004e+08,-3.46392e+08,-1.2728e+08,1.53637e+08,1.23517e+08,-1.50276e+08,-6.73732e-10,-1.1643e-08,-4.80438e-26,0,0,0,0,0,0,0,0,0,4.96308e-24,4.1359e-25,-1.98523e-23,-5.05329e-07,-4.31259e-06,-2.095e-07,0.199991,0.200095,16.2999,-2.10922e-05,-8.19106e-05,1.26431e-06,0,0,0,
4670,2023/03/01 13:17:50.000,0,0,0,0,0,0,1.396e+11,-4.56866e+10,-1.98052e+10,10480.7,25845.6,11204.4,-3.48544e+07,3.55321e+08,1.87702e+08,-967.418,-73.2262,18.093,-0.677202,0.356616,-0.0327543,-0.424237,0.215659,-0.723113,-0.500622,0.000521189,-0.000352737,-2.06372e-06,0.0084202,0.00322413,-4277953.668530086,752233.9734776963,5217914.255975829,126.4850479,-7574.731869,1190.290224,-3128.410901,3092.98003,6281.390923,2.340290156e-09,1.16152121e-06,-1.919452535e-07,0.879682,2.99286,423729,36927.9,-6381.61,-15944.4,-21473.1,-31807.5,13631,0,0,2.48321e-12,-5.35579e+06,-4.17057e+06,-123606,2.53445e+06,-3.21673e+06,-1.28104e+06,-5.78976e+10,-1.04482e+11,8.77522e+10,2.45583e+10,-1.30285e+10,6.90807e+08,3.4078e+08,-1.08634e+08,-1.78947e+08,1.41116e+08,1.5893e+08,1.7224e+08,-2.8206e-10,3.62218e-10,1.26231e-24,0,0,0,0,0,0,0,0,0,-6.61744e-24,0,-3.30872e-24,1.1519e-06,-1.49249e-06,-2.50045e-06,0.199949,0.200071,16.3,0.000521189,-0.000352737,-2.06372e-06,0,0,0,
4680,2023/03/01 13:18:0.000,0,0,0,0,0,0,1.396e+11,-4.56864e+10,-1.98051e+10,10480.7,25845.6,11204.4,-3.48641e+07,3.55321e+08,1.87703e+08,-967.416,-73.2482,18.0814,-0.668304,0.147561,-0.0321039,0.025869,-0.392855,0.527623,0.752735,0.000459422,-0.000158421,-3.69543e-06,0.00752973,0.00257849,-4276416.396575526,676440.3556747778,5229484.594303298,180.9662434,-7583.830816,1123.752678,-5150.196422,-3920.74134,4112.581045,-6.512838624e-08,1.379444424e-06,-6.242735048e-08,0.882354,3.00931,423744,36941.3,-5894.3,-16086.8,-10054.4,-28520.3,-27270.7,0,0,2.48256e-12,-3.27446e+06,-2.18544e+06,-5.53123e+06,3.0288e+06,743089,-2.08663e+06,-3.0247e+10,-1.30885e+11,-6.26368e+10,8.10558e+09,6.69119e+09,-1.78959e+10,3.83274e+08,1.10236e+08,-3.08686e+07,4.70278e+07,-9.47476e+07,2.45475e+08,-6.61426e-09,9.91019e-09,-4.81467e-26,0,0,0,0,0,0,0,0,0,0,-6.61744e-24,0,2.69341e-06,1.69826e-06,-1.83929e-06,0.200046,0.199908,16.3,0.000459429,-0.000158431,-3.69543e-06,0,0,0,
4690,2023/03/01 13:18:10.000,0,0,0,0,0,0,1.396e+11,-4.56861e+10,-1.9805e+10,10480.6,25845.6,11204.4,-3.48737e+07,3.5532e+08,1.87703e+08,-967.414,-73.27,18.0699,-0.660997,-0.0226988,-0.0314587,0.307963,0.557341,-0.186453,-0.748174,-0.000116349,-4.73863e-05,2.00944e-06,0.00727657,0.00240805,-4274334.417277753,600560.5766336146,5240388.828466546,235.4253541,-7591.963927,1057.070812,-3891.356327,-6315.71645,-1944.17379,2.551513855e-08,1.552420115e-06,-3.679926844e-07,0.884881,3.02587,423758,37051.4,-5329.92,-16202.7,-3399.68,6646.38,-40100,0,0,2.48198e-12,-2.79942e+06,2.99153e+06,-5.41353e+06,1.86934e+06,3.03517e+06,710583,7.61237e+08,-2.1353e+10,-1.46672e+11,-1.24859e+10,3.49097e+10,-5.14708e+09,3.42613e+08,1.4756e+08,1.44556e+08,9.0176e+07,-2.45731e+08,3.7128e+07,8.86148e-09,8.2924e-09,1.78024e-26,0,0,0,0,0,0,0,0,0,6.61744e-24,0,-6.61744e-24,1.89701e-06,3.75649e-06,5.52432e-07,0.200008,0.200051,16.3,-0.000116358,-4.73946e-05,2.00944e-06,0,0,0,
4700,2023/03/01 13:18:20.000,0,0,0,0,0,0,1.396e+11,-4.56859e+10,-1.98048e+10,10480.5,25845.7,11204.4,-3.48834e+07,3.55319e+08,1.87703e+08,-967.412,-73.2919,18.0583,-0.693608,-0.19359,-0.0284125,-0.553769,-0.660075,-0.171338,0.477792,-0.00058419,-0.000212715,9.77832e-06,0.00792228,0.00285391,-4271707.986349676,524604.3001866916,5250625.557917899,289.8554076,-7599.130128,990.2531589,-3478.432138,-2532.932036,-6347.925751,-4.8803034e-08,1.160095079e-06,-1.37875413e-07,0.887259,3.04253,423770,37005.4,-4732.13,-16441.1,-13230.1,35659.8,-14678,0,0,2.48147e-12,-4.29349e+06,5.25594e+06,-181130,1.01991e+06,963982,3.79666e+06,-3.0353e+10,1.09755e+11,-9.48774e+10,-3.85283e+10,2.41393e+10,4.02504e+10,3.45219e+08,4.61837e+07,1.96966e+08,1.39184e+08,-1.11072e+08,-2.17889e+08,5.20938e-10,4.25546e-10,6.73267e-25,0,0,0,0,0,0,0,0,0,3.30872e-24,-1.32349e-23,3.30872e-24,1.39499e-06,1.17872e-06,2.51764e-06,0.199974,0.200095,16.3,-0.000584191,-0.000212715,9.77832e-06,0,0,0,
4710,2023/03/01 13:18:30.000,0,0,0,0,0,0,1.396e+11,-4.56856e+10,-1.98047e+10,10480.5,25845.7,11204.4,-3.48931e+07,3.55319e+08,1.87703e+08,-967.41,-73.3139,18.0467,-0.707445,-0.384993,-0.024147,0.674855,0.60998,0.413951,0.0337556,-0.000378199,-0.000274257,8.0058e-06,0.00886023,0.00356912,-4268537.429214955,448581.2002902681,5260193.46752244,344.2494343,-7605.328469,923.3082691,-6026.035134,2710.630704,-3892.481047,-9.450382414e-08,1.40606577e-06,3.376795696e-08,0.889489,3.0593,423780,36977.4,-4257.8,-16504.2,-16471.3,23556.4,28838.2,0,0,2.48103e-12,-3.69221e+06,1.02439e+06,5.60442e+06,2.33057e+06,-3.49116e+06,2.17351e+06,-6.36947e+10,1.16844e+11,6.52654e+10,-3.13747e+10,-5.21579e+10,6.2758e+10,3.97852e+08,-1.25106e+07,4.13818e+07,2.83544e+07,2.11064e+08,-2.08734e+08,-3.14162e-09,-1.13233e-08,1.90169e-25,0,0,0,0,0,0,0,0,0,0,-6.61744e-24,0,3.18791e-06,-9.93131e-07,1.7061e-06,0.199924,0.200125,16.2999,-0.000378196,-0.000274246,8.0058e-06,0,0,0,
4720,2023/03/01 13:18:40.000,0,0,0,0,0,0,1.396e+11,-4.56854e+10,-1.98046e+10,10480.4,25845.7,11204.4,-3.49028e+07,3.55318e+08,1.87703e+08,-967.408,-73.3359,18.0351,-0.615156,-0.535236,-0.0232665,-0.614845,-0.336286,-0.399455,-0.591028,0.000275271,0.000156704,-5.30178e-06,0.0089701,0.00365811,-4264823.140970963,372500.9597744864,5269091.327732828,398.600469,-7610.558125,856.2447094,-6479.23523,1401.251602,3855.987174,1.460842487e-07,1.495603055e-06,-6.858298443e-08,0.891569,3.07615,423789,37096.1,-3739.18,-16774.3,10056.2,-16444.5,36054.5,0,0,2.48067e-12,885020,-5.21887e+06,4.25099e+06,1.67037e+06,-2.84139e+06,-3.83608e+06,1.33029e+10,-1.5519e+10,1.46803e+11,2.32587e+08,-1.04064e+11,-1.1022e+10,3.27672e+08,1.44692e+08,-1.7861e+08,-4.39844e+07,2.46069e+08,1.18633e+08,1.21404e-08,2.05879e-09,4.641e-25,0,0,0,0,0,0,0,0,0,1.65436e-24,1.98523e-23,-3.30872e-24,3.755e-06,-5.96341e-07,-1.24722e-06,0.200073,0.200044,16.3,0.000275258,0.000156702,-5.30178e-06,0,0,0,
4730,2023/03/01 13:18:50.000,0,0,0,0,0,0,1.396e+11,-4.56851e+10,-1.98045e+10,10480.4,25845.7,11204.4,-3.49124e+07,3.55317e+08,1.87704e+08,-967.406,-73.3577,18.0236,-0.440065,-0.590089,-0.0267623,0.4173,-0.0699432,0.145861,0.894255,0.000429049,0.000502122,-1.14277e-05,0.0080981,0.00298182,-4260565.586342697,296373.2690908756,5277317.994750346,452.9015516,-7614.818396,789.0710621,-918.0297858,-4210.485765,6343.677411,-1.130698376e-07,1.101758108e-06,-9.011949497e-08,0.893496,3.09309,423795,37122.6,-3089.69,-16891.2,30736.4,-26391.8,-5629.09,0,0,2.48038e-12,2.83642e+06,-5.51108e+06,-2.77002e+06,-2.90094e+06,412962,-3.79207e+06,1.16315e+11,-8.58865e+10,3.26095e+10,-2.86674e+10,-6.72076e+10,-7.47568e+10,9.82994e+07,3.51149e+08,-1.65197e+08,1.10242e+08,5.39288e+07,1.80217e+08,-8.35408e-09,-4.29965e-09,3.14799e-25,0,0,0,0,0,0,0,0,0,-6.61744e-24,0,-1.65436e-24,3.97416e-07,1.59898e-06,-2.454e-06,0.200004,0.200062,16.2999,0.000429058,0.000502126,-1.14277e-05,0,0,0,
4740,2023/03/01 13:18:60.000,0,0,0,0,0,0,1.39601e+11,-4.56848e+10,-1.98044e+10,10480.3,25845.7,11204.4,-3.49221e+07,3.55316e+08,1.87704e+08,-967.404,-73.3796,18.0119,-0.278228,-0.609713,-0.0298509,-0.196239,0.454874,0.1703,-0.851809,0.000115332,0.000188197,-3.72495e-06,0.00737331,0.00247235,-4255765.299629271,220207.8250593164,5284872.410675682,507.1457275,-7618.108709,721.795925,4349.217743,-6179.750343,1307.194386,-1.515611279e-07,1.571956669e-06,-1.627856051e-09,0.89527,3.11012,423800,37072,-2570.87,-17054.1,11071.6,-7550.17,-38629,0,0,2.48017e-12,-1.01706e+06,-2.47243e+06,-6.2404e+06,-4.40275e+06,-225320,806836,8.81163e+10,-3.71312e+10,-1.13251e+11,-7.70941e+10,-4.18023e+10,-4.62783e+10,-5.51917e+07,3.94473e+08,4.06781e+07,1.62159e+08,2.33268e+07,-6.12968e+06,-8.44356e-09,3.47334e-09,2.60988e-26,0,0,0,0,0,0,0,0,0,3.30872e-24,0,-1.32349e-23,-2.13274e-06,3.56136e-06,-6.44075e-07,0.200005,0.20005,16.3,0.00011534,0.000188193,-3.72495e-06,0,0,0,
4750,2023/03/01 13:19:10.000,0,0,0,0,0,0,1.39601e+11,-4.56846e+10,-1.98043e+10,10480.3,25845.7,11204.4,-3.49318e+07,3.55316e+08,1.87704e+08,-967.402,-73.4016,18.0003,-0.148014,-0.675909,-0.0294787,-0.00264214,-0.748809,-0.401994,0.526953,-6.74855e-05,-0.000438046,6.20589e-06,0.00761229,0.0026351,-4250422.884638016,144014.329615868,5291753.60365105,561.3260499,-7620.428614,654.4279085,3466.607186,-4525.218522,-5130.236547,5.499633129e-09,1.334838946e-06,-7.504308272e-08,0.89689,3.12721,423804,37050.6,-2072.48,-17223.8,-27246.2,3768.27,-30284.4,0,0,2.48003e-12,-5.81996e+06,-1.47813e+06,-3.16744e+06,-1.33963e+06,-2.56165e+06,3.65692e+06,-4.92891e+10,1.50343e+10,-1.38973e+11,-7.90032e+10,-5.99956e+10,2.15293e+10,-4.53379e+06,3.3974e+08,2.11939e+08,2.79039e+07,7.11548e+07,-1.13452e+08,-2.56225e-09,1.00885e-08,-5.76204e-25,0,0,0,0,0,0,0,0,0,6.61744e-24,-6.61744e-24,0,-1.78842e-06,2.32571e-06,2.00996e-06,0.200007,0.200109,16.3,-6.7483e-05,-0.000438056,6.20589e-06,0,0,0,
4760,2023/03/01 13:19:20.000,0,0,0,0,0,0,1.39601e+11,-4.56843e+10,-1.98042e+10,10480.2,25845.8,11204.5,-3.49415e+07,3.55315e+08,1.87704e+08,-967.4,-73.4236,17.9887,-0.00163549,-0.781431,-0.0273618,0.184937,0.882411,0.432493,0.00997983,4.08577e-05,-0.000631398,7.24796e-06,0.0085966,0.00336015,-4244539.014609477,67802.48855586576,5297960.687992843,615.4355793,-7621.777789,586.9756366,-3043.05101,-3603.374775,-6047.340638,-6.451692254e-08,1.157331843e-06,-7.368447505e-08,0.898354,3.14438,423805,36961.2,-1510.66,-17409.6,-38571.8,-2342.43,13350.6,0,0,2.47996e-12,-5.03618e+06,-2.73846e+06,3.63686e+06,3.27257e+06,-3.7609e+06,1.69985e+06,-1.47886e+11,4.10266e+09,-9.04608e+09,-6.53255e+09,-8.54466e+10,6.80423e+10,1.62259e+08,3.27771e+08,1.63254e+08,-1.1959e+08,6.0536e+07,-2.66288e+06,5.45056e-09,-1.00239e-08,1.13138e-24,0,0,0,0,0,0,0,0,0,-1.32349e-23,0,3.30872e-24,9.74868e-07,1.50908e-06,2.51344e-06,0.200026,0.200056,16.2999,4.08523e-05,-0.000631388,7.24796e-06,0,0,0,
4770,2023/03/01 13:19:30.000,0,0,0,0,0,0,1.39601e+11,-4.56841e+10,-1.98041e+10,10480.1,25845.8,11204.5,-3.49511e+07,3.55314e+08,1.87704e+08,-967.398,-73.4454,17.9772,0.176103,-0.811819,-0.0275156,-0.332972,-0.733473,-0.176411,-0.565709,3.81533e-05,4.63671e-05,-1.03736e-06,0.0091385,0.00379701,-4238114.432133215,-8417.989720222882,5303492.864314103,669.4673851,-7622.156035,519.4477445,-5706.962397,-4934.105791,1378.570057,-9.684574117e-08,1.562993948e-06,-1.741285825e-07,0.899662,3.16161,423805,36933,-985.726,-17434.5,3343.42,-1840.97,40674.5,0,0,2.47998e-12,2.72885e+06,-2.24871e+06,5.79529e+06,2.7232e+06,-3.96457e+06,-2.82064e+06,-4.81524e+10,-7.34328e+09,1.39987e+11,7.56428e+10,-7.15945e+10,2.22637e+10,1.29295e+08,3.63176e+08,-1.08872e+08,1.72971e+07,3.61277e+07,1.41032e+08,7.13223e-09,8.65508e-09,4.45113e-26,0,0,0,0,0,0,0,0,0,8.27181e-25,0,-6.61744e-24,3.26923e-06,2.60693e-06,-2.86871e-07,0.200106,0.200085,16.3,3.81462e-05,4.63584e-05,-1.03736e-06,0,0,0,
4780,2023/03/01 13:19:40.000,0,0,0,0,0,0,1.39601e+11,-4.56838e+10,-1.98039e+10,10480.1,25845.8,11204.5,-3.49608e+07,3.55313e+08,1.87704e+08,-967.396,-73.4674,17.9656,0.322964,-0.697285,-0.030275,0.410283,0.319652,-0.245109,0.818176,-0.000240548,0.000608151,-4.51081e-06,0.00845397,0.00324983,-4231149.949054006,-84637.395461778,5308349.419633506,723.4145473,-7621.56328,451.852878,1219.216806,-3427.420077,6751.446398,-6.953473556e-08,1.047841357e-06,-7.538409397e-08,0.900812,3.1789,423803,36878.5,-436.21,-17648.7,37399.1,14846.5,7251.42,0,0,2.48007e-12,6.7546e+06,129455,-668588,-49135.7,-4.84148e+06,-1.43381e+06,1.09655e+11,5.47213e+10,8.33686e+10,5.48321e+10,-5.13353e+10,-3.84258e+10,-1.85737e+08,2.74331e+08,-2.25309e+08,1.42554e+08,6.2571e+07,-4.13434e+07,4.737e-11,-2.47163e-09,5.27566e-26,0,0,0,0,0,0,0,0,0,-6.61744e-24,-3.30872e-24,-8.27181e-25,-1.91028e-07,1.36813e-06,-2.43618e-06,0.200059,0.200031,16.3,-0.000240548,0.000608154,-4.51081e-06,0,0,0,
4790,2023/03/01 13:19:50.000,0,0,0,0,0,0,1.39601e+11,-4.56835e+10,-1.98038e+10,10480,25845.8,11204.5,-3.49705e+07,3.55313e+08,1.87705e+08,-967.394,-73.4893,17.954,0.418952,-0.542343,-0.0320909,-0.429062,0.151268,0.572168,-0.682384,-0.000202522,0.000300116,-1.19894e-06,0.00753979,0.00258538,-4223646.446370727,-160846.0188272403,5312529.727471539,777.2701551,-7619.999579,384.1996914,7062.860577,972.3456701,2826.074353,-2.77188727e-07,1.463057693e-06,1.285015801e-07,0.901803,3.19623,423799,36844.5,45.9012,-17686.4,17987.2,11998.9,-34681.6,0,0,2.48023e-12,2.95767e+06,-1.03834e+06,-6.0218e+06,1.61396e+06,-3.71132e+06,1.43266e+06,9.39821e+10,8.02261e+10,-8.18545e+10,1.81756e+10,-4.82383e+10,-2.64101e+10,-3.83036e+08,1.12542e+08,-3.45132e+07,4.43848e+06,-3.76195e+07,-1.72008e+08,-3.42215e-09,-9.74783e-09,1.29693e-25,0,0,0,0,0,0,0,0,0,-1.65436e-24,1.98523e-23,-1.65436e-24,-3.80863e-06,-2.55705e-07,-1.1113e-06,0.199945,0.200034,16.3,-0.000202519,0.000300125,-1.19894e-06,0,0,0,
4800,2023/03/01 13:19:60.000,0,0,0,0,0,0,1.39601e+11,-4.56833e+10,-1.98037e+10,10480,25845.8,11204.5,-3.49802e+07,3.55312e+08,1.87705e+08,-967.392,-73.5113,17.9423,0.532747,-0.436577,-0.0326212,0.412086,-0.54967,-0.662367,0.298862,0.000282325,-0.000206259,-9.32379e-07,0.00757794,0.00261164,-4215604.874126953,-237034.151135693,5316033.247932825,831.0273105,-7617.465109,316.4968469,5997.60574,1914.620419,-4379.441218,5.06105654e-08,1.443118684e-06,3.443155301e-08,0.902636,3.21361,423793,36830.9,712.596,-17772.8,-13077,-17744.4,-34453.2,0,0,2.48047e-12,-917409,-5.25478e+06,-4.19921e+06,3.77822e+06,-1.24898e+06,737515,-1.78378e+10,-9.53351e+09,-1.46833e+11,1.62993e+10,-3.4114e+10,2.34831e+08,-3.35235e+08,9.25573e+07,1.99191e+08,-7.51495e+07,-1.93118e+08,-3.67264e+07,-1.20771e-08,2.10849e-09,-3.4032e-25,0,0,0,0,0,0,0,0,0,1.65436e-24,-1.32349e-23,-3.30872e-24,-3.4178e-06,-8.27997e-07,1.54763e-06,0.200035,0.200133,16.2999,0.000282337,-0.000206262,-9.32379e-07,0,0,0,
4810,2023/03/01 13:20:10.000,0,0,0,0,0,0,1.39601e+11,-4.5683e+10,-1.98036e+10,10479.9,25845.9,11204.5,-3.49898e+07,3.55311e+08,1.87705e+08,-967.39,-73.5331,17.9308,0.698227,-0.342719,-0.0342464,-0.330952,0.813859,0.437912,0.190623,0.000598795,-0.00026607,-4.08238e-06,0.00855716,0.00332995,-4207026.251292026,-313192.0861265172,5318859.52777522,884.6791268,-7613.960177,248.7530128,2054.576864,-3504.187352,-6505.098747,-1.46191836e-07,1.096897272e-06,-6.525974769e-08,0.903309,3.23102,423786,36789,1239.85,-17937.4,-16219.4,-36631.4,8473.02,0,0,2.4808e-12,-28388.4,-6.17558e+06,2.81936e+06,3.66789e+06,-950687,-2.04548e+06,-6.94044e+10,-1.2594e+11,-3.59309e+10,1.66002e+10,-9.45032e+09,1.0591e+09,-2.25936e+08,2.56623e+08,2.09232e+08,5.09726e+07,-1.40091e+08,2.26876e+08,9.52962e-09,-4.38064e-11,-4.47661e-27,0,0,0,0,0,0,0,0,0,-6.61744e-24,0,-1.65436e-24,-7.88619e-07,1.15627e-06,2.59532e-06,0.200017,0.20004,16.2999,0.000598785,-0.00026607,-4.08238e-06,0,0,0,
4820,2023/03/01 13:20:20.000,0,0,0,0,0,0,1.39601e+11,-4.56828e+10,-1.98035e+10,10479.9,25845.9,11204.5,-3.49995e+07,3.5531e+08,1.87705e+08,-967.388,-73.5551,17.9192,0.81626,-0.184099,-0.0365536,0.129495,-0.814245,0.0944298,-0.557959,1.02161e-05,2.39265e-05,-4.18939e-07,0.00920581,0.00385389,-4197911.665634144,-389310.1212154453,5321008.200471329,938.2187307,-7609.485211,180.9768637,1923.952848,-7371.542119,880.9338375,-2.287793377e-07,1.603247922e-06,-1.898111398e-07,0.903821,3.24845,423776,36686.1,1809.55,-17987.5,1968.81,-125.691,40850.9,0,0,2.48119e-12,3.03365e+06,1.01928e+06,5.98708e+06,2.63743e+06,-3.48995e+06,-742238,-1.87546e+10,-6.31391e+10,1.32781e+11,-5.71659e+09,-1.30961e+10,-7.03483e+09,-2.60467e+08,2.94431e+08,-7.87533e+07,1.95954e+08,2.11286e+08,1.41796e+08,-3.34011e-09,9.9411e-09,-5.05836e-27,0,0,0,0,0,0,0,0,0,0,-1.03398e-25,-3.30872e-24,-6.72676e-07,4.28391e-06,-8.96846e-08,0.200118,0.200012,16.3,1.02195e-05,2.39166e-05,-4.18939e-07,0,0,0,
4830,2023/03/01 13:20:30.000,0,0,0,0,0,0,1.39602e+11,-4.56825e+10,-1.98034e+10,10479.8,25845.9,11204.5,-3.50092e+07,3.5531e+08,1.87705e+08,-967.386,-73.5771,17.9076,0.773804,0.0109859,-0.0357805,0.164524,0.516409,-0.632198,0.553697,-0.000655897,9.15055e-06,7.93745e-06,0.00851416,0.00329673,-4188262.273579048,-465378.5587468015,5322478.986262934,991.6392644,-7604.040768,113.1770788,3613.231591,-304.6528762,6757.909261,-1.582062575e-07,1.046866999e-06,1.116728703e-08,0.904173,3.26591,423765,36717.7,2434.85,-17956.6,648.187,40325.8,7069.05,0,0,2.48167e-12,2.53271e+06,6.27212e+06,-576873,2.35988e+06,-661550,3.16806e+06,-6.25981e+09,1.17471e+11,9.01679e+10,-2.39074e+10,-1.90872e+10,2.32072e+10,-3.21025e+08,-4.11369e+07,-2.36727e+08,1.46881e+08,1.56319e+08,-2.26361e+08,1.9804e-09,-7.99696e-10,-1.02868e-24,0,0,0,0,0,0,0,0,0,0,-6.61744e-24,-8.27181e-25,-1.36153e-06,2.24024e-07,-2.45528e-06,0.200049,0.200061,16.3001,-0.000655899,9.15135e-06,7.93745e-06,0,0,0,
